"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"01293099999","2024-12-05","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  32.0","24","  19.0","24","1010.5","24","989.4","24","999.9"," 0","  9.9","24"," 21.4","999.9","  35.2"," ","  25.9"," "," 0.00","G","999.9","000000"
"01293099999","2024-12-06","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  36.5","24","  25.6","24","1004.1","24","983.3","24","999.9"," 0","  8.3","24"," 21.4","999.9","  38.1"," ","  32.4"," "," 0.00","G","999.9","000000"
"01293099999","2024-12-07","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  32.8","24","  26.6","24","1009.8","24","988.8","24","999.9"," 0","  3.4","24","  5.8","999.9","  38.8"," ","  28.6"," "," 0.00","G","999.9","000000"
"01293099999","2024-12-08","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  32.8","24","  31.2","24","1028.8","24","007.4","24","999.9"," 0","  2.7","24","  7.8","999.9","  37.4"," ","  28.2"," "," 0.01","G","999.9","000000"
"01293099999","2024-12-09","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  25.5","24","  24.3","24","1039.7","24","017.6","24","999.9"," 0","  1.9","24","  3.9","999.9","  35.4"," ","  21.6"," "," 0.05","G","999.9","000000"
"01293099999","2024-12-10","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  34.1","24","  31.7","24","1031.4","24","009.9","24","999.9"," 0","  2.8","24","  5.8","999.9","  40.8"," ","  22.1"," "," 0.00","G","999.9","000000"
"01293099999","2024-12-11","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  33.5","24","  31.1","24","1031.6","24","010.1","24","999.9"," 0","  2.4","24","  5.8","999.9","  40.1"," ","  30.2"," "," 0.09","G","999.9","000000"
"01293099999","2024-12-12","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  29.8","24","  28.2","24","1030.5","24","008.9","24","999.9"," 0","  1.9","24","  3.9","999.9","  32.9"," ","  27.1"," "," 0.01","G","999.9","000000"
"01293099999","2024-12-13","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  37.2","24","  33.4","24","1014.5","24","993.5","24","999.9"," 0","  2.9","24","  5.8","999.9","  43.9"," ","  27.5"," "," 0.02","G","999.9","000000"
"01293099999","2024-12-14","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  33.4","24","  32.3","24"," 997.6","24","976.8","24","999.9"," 0","  3.0","24","  5.8","999.9","  35.8"," ","  32.0"," "," 0.24","G","999.9","000000"
"01293099999","2024-12-15","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  32.7","24","  30.8","24"," 990.6","24","969.9","24","999.9"," 0","  4.2","24"," 13.6","999.9","  37.4"," ","  30.7"," "," 0.19","G","  2.8","000000"
"01293099999","2024-12-16","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  33.3","24","  29.7","24"," 987.5","24","966.9","24","999.9"," 0"," 10.1","24"," 17.5","999.9","  35.4"," ","  31.8"," "," 0.93","G"," 10.6","000000"
"01293099999","2024-12-17","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  33.3","24","  31.1","24","1003.9","24","982.9","24","999.9"," 0","  4.9","24"," 11.7","999.9","  36.7"," ","  29.8"," "," 1.43","G"," 10.6","000000"
"01293099999","2024-12-18","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  36.2","19","  31.4","19"," 987.5","19","967.0","19","999.9"," 0","  5.0","19","  9.7","999.9","  44.2"," ","  27.1"," "," 0.50","G","  8.3","000000"
"01293099999","2024-12-19","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  33.3","24","  31.9","24"," 975.4","24","955.1","24","999.9"," 0","  2.5","24","  5.8","999.9","  44.2"," ","  28.9"," "," 0.18","G","  7.5","000000"
"01293099999","2024-12-20","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  29.1","24","  26.9","24"," 993.5","24","972.6","24","999.9"," 0","  4.1","24","  7.8","999.9","  33.3"," ","  22.5"," "," 0.11","G","  8.7","000000"
"01293099999","2024-12-21","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  20.4","24","  16.4","24"," 989.5","24","968.3","24","999.9"," 0","  4.0","24","  5.8","999.9","  29.5"," ","  12.7"," "," 0.03","G","  8.3","000000"
"01293099999","2024-12-22","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  23.6","24","  18.7","24"," 981.1","24","960.2","24","999.9"," 0","  4.8","24","  7.8","999.9","  28.8"," ","  17.6"," "," 0.00","G","  8.3","000000"
"01293099999","2024-12-23","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  25.7","24","  24.6","24","1004.8","24","983.5","24","999.9"," 0","  1.1","24","  1.9","999.9","  27.3"," ","  21.4"," "," 0.02","G","  8.7","000000"
"01293099999","2024-12-24","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  32.8","24","  28.8","24","1007.0","24","985.9","24","999.9"," 0","  3.3","24","  7.8","999.9","  39.0"," ","  22.8"," "," 0.04","G","  8.7","000000"
"01293099999","2024-12-25","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  41.8","24","  39.5","24","1010.6","24","989.9","24","999.9"," 0","  5.0","24"," 15.5","999.9","  53.1"," ","  34.5"," "," 0.17","G","  3.9","000000"
"01293099999","2024-12-26","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  41.0","24","  33.3","24","1021.1","24","000.1","24","999.9"," 0","  8.7","24"," 15.5","999.9","  49.8"," ","  34.2"," "," 0.57","G","  1.2","000000"
"01293099999","2024-12-27","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  36.4","24","  26.9","24","1026.2","24","004.9","24","999.9"," 0","  5.1","24","  7.8","999.9","  41.9"," ","  31.6"," "," 0.12","G","  0.8","000000"
"01293099999","2024-12-28","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  32.9","24","  30.0","24","1014.2","24","993.1","24","999.9"," 0","  2.6","24","  5.8","999.9","  40.5"," ","  29.7"," "," 0.00","G","  0.8","000000"
"01293099999","2024-12-29","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  35.3","24","  27.7","24"," 996.2","24","975.5","24","999.9"," 0"," 10.0","24"," 13.6","999.9","  42.4"," ","  30.0"," "," 0.02","G","  4.3","000000"
"01293099999","2024-12-30","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  27.8","24","  25.5","24","1002.6","24","981.5","24","999.9"," 0","  4.5","24","  9.7","999.9","  32.2"," ","  23.7"," "," 0.46","G"," 11.8","000000"
"01293099999","2024-12-31","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  18.6","24","  15.2","24","1006.4","24","984.7","24","999.9"," 0","  3.4","24","  9.7","999.9","  27.0"," ","  10.6"," "," 0.29","G"," 11.0","000000"
